IFD_EXIF_SUBIFD_DIRECTORY	0xA217	EXIF_SENSING_METHOD
IFD_EXIF_SUBIFD_DIRECTORY	0xC617	EXIF_CFALAYOUT
IFD_EXIF_SUBIFD_DIRECTORY	0xC618	EXIF_LINEARIZATION_TABLE
IFD_EXIF_SUBIFD_DIRECTORY	0xC619	EXIF_BLACK_LEVEL_REPEAT_DIM
IFD_EXIF_SUBIFD_DIRECTORY	0xC61A	EXIF_BLACK_LEVEL
IFD_EXIF_SUBIFD_DIRECTORY	0xC61B	EXIF_BLACK_LEVEL_DELTA_H
IFD_EXIF_SUBIFD_DIRECTORY	0xC61C	EXIF_BLACK_LEVEL_DELTA_V
IFD_EXIF_SUBIFD_DIRECTORY	0xEA1C	EXIF_PADDING
IFD_EXIF_SUBIFD_DIRECTORY	0xC61D	EXIF_WHITE_LEVEL
IFD_EXIF_SUBIFD_DIRECTORY	0xEA1D	EXIF_OFFSET_SCHEMA
IFD_EXIF_SUBIFD_DIRECTORY	0xC61E	EXIF_DEFAULT_SCALE
IFD_EXIF_SUBIFD_DIRECTORY	0xC61F	EXIF_DEFAULT_CROP_ORIGIN
IFD_EXIF_SUBIFD_DIRECTORY	0xA420	EXIF_IMAGE_UNIQUE_ID
IFD_EXIF_SUBIFD_DIRECTORY	0xC620	EXIF_DEFAULT_CROP_SIZE
IFD_EXIF_SUBIFD_DIRECTORY	0xC621	EXIF_COLOR_MATRIX1
IFD_EXIF_SUBIFD_DIRECTORY	0x8822	EXIF_EXPOSURE_PROGRAM
